code,name,total_score,close,pct_chg,vol_ratio,weekly_resonance,squeeze_status,chip_90(%),profit_ratio(%),matched_rule,status_tag,bandwidth(%),converged_mas,listing_days,bw_percentile(%)
002990,盛视科技,56.0,50.32,1.68,1.13,周线中性震荡,极度挤压(蓄势),28.2,53.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.68,"MA20,MA10,MA5,MA30",320,0.8
920496,许昌智能,56.0,6.44,1.58,1.62,周线中性震荡,正常扩张,20.7,60.2,5线粘合汇聚,标准放量突破,1.6,"MA60,MA5,MA20,MA30,MA10",320,30.8
603931,格林达,56.0,36.08,1.35,0.87,周线中性震荡,极度挤压(蓄势),32.3,47.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.76,"MA10,MA20,MA5,MA30",320,8.3
301217,铜冠铜箔,56.0,113.29,1.29,0.97,周线中性震荡,极度挤压(蓄势),38.8,58.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.63,"MA10,MA20,MA5,MA30",320,0.0
300128,锦富技术,56.0,5.04,1.2,1.11,周线中性震荡,极度挤压(蓄势),31.2,51.2,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.93,"MA60,MA30,MA5,MA10",320,9.2
300710,万隆光电,56.0,30.16,1.11,0.92,周线中性震荡,极度挤压(蓄势),21.5,39.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.81,"MA250,MA60,MA5,MA30",320,0.0
301021,英诺激光,56.0,93.0,0.32,0.95,周线中性震荡,正常扩张,33.7,86.4,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.66,"MA30,MA60,MA120,MA20",320,41.7
002638,勤上股份,56.0,4.24,0.24,0.93,周线中性震荡,正常扩张,15.4,56.8,4线汇聚(涨停豁免向上),涨停蓄势(免放量),1.53,"MA30,MA5,MA120,MA10",320,55.0
603773,沃格光电,56.0,94.1,-0.95,1.19,周线中性震荡,极度挤压(蓄势),41.1,54.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.59,"MA20,MA5,MA120,MA30",320,0.0
600847,万里股份,55.0,13.92,10.04,2.44,周线中性震荡,低波收口,19.7,73.9,5线粘合汇聚,涨停+放量双共振,3.37,"MA60,MA5,MA10,MA30,MA20",320,19.2
688381,帝奥微,55.0,42.19,5.95,1.07,周线中性震荡,低波收口,28.8,78.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.06,"MA30,MA120,MA60,MA20",320,25.8
300746,汉嘉数智,55.0,14.27,5.16,1.03,周线中性震荡,低波收口,18.5,79.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.08,"MA5,MA10,MA20,MA30",320,27.5
600367,红星发展,55.0,38.0,4.86,1.41,周线中性震荡,低波收口,40.4,64.5,4线汇聚(涨停豁免向上),涨停+放量双共振,2.88,"MA5,MA30,MA60,MA20",320,19.2
002947,恒铭达,55.0,66.63,4.17,1.46,周线中性震荡,低波收口,25.5,61.4,5线粘合汇聚,涨停+放量双共振,3.06,"MA30,MA60,MA5,MA10,MA20",320,20.0
688130,晶华微,55.0,25.8,4.07,1.32,周线中性震荡,低波收口,23.5,69.7,5线粘合汇聚,涨停蓄势(免放量),2.83,"MA10,MA60,MA20,MA250,MA30",320,16.7
300700,岱勒新材,55.0,18.66,3.96,1.34,周线中性震荡,低波收口,23.4,47.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.25,"MA5,MA60,MA120,MA10",320,19.2
603728,鸣志电器,55.0,50.05,3.88,1.81,周线中性震荡,低波收口,17.8,34.2,4线汇聚(涨停豁免向上),涨停+放量双共振,3.33,"MA5,MA10,MA20,MA30",320,21.7
688230,芯导科技,55.0,61.24,3.45,1.55,周线中性震荡,低波收口,21.0,63.0,4线向上汇聚,标准放量突破,3.34,"MA30,MA20,MA10,MA5",320,21.7
603711,香飘飘,55.0,11.64,3.37,1.41,周线中性震荡,低波收口,16.6,48.6,4线汇聚(涨停豁免向上),涨停+放量双共振,3.12,"MA5,MA60,MA10,MA20",320,30.0
688238,和元生物,55.0,6.98,3.1,1.38,周线中性震荡,低波收口,16.8,64.7,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.85,"MA120,MA60,MA10,MA5",320,24.2
605566,福莱蒽特,55.0,27.67,2.94,1.19,周线中性震荡,低波收口,34.5,47.1,5线粘合汇聚,涨停蓄势(免放量),2.51,"MA5,MA60,MA10,MA30,MA20",320,24.2
000062,深圳华强,55.0,23.09,2.26,1.31,周线中性震荡,低波收口,24.6,28.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.5,"MA5,MA10,MA30,MA20",320,17.5
002387,维信诺,55.0,7.03,2.18,1.76,周线中性震荡,低波收口,15.7,25.5,4线汇聚(涨停豁免向上),涨停+放量双共振,2.83,"MA5,MA10,MA20,MA30",320,22.5
920222,益坤电气,55.0,27.67,1.54,0.74,周线样本不足,窄轨即将变盘,18.0,44.6,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.74,"MA20,MA30,MA5,MA10",59,0.0
300747,锐科激光,55.0,41.31,1.37,0.96,周线中性震荡,低波收口,25.5,74.5,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.98,"MA60,MA30,MA120,MA20",320,21.7
301165,锐捷网络,55.0,117.55,1.27,1.09,周线中性震荡,低波收口,36.8,62.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.37,"MA10,MA5,MA60,MA20",320,17.5
688800,瑞可达,55.0,69.32,1.05,1.08,周线中性震荡,低波收口,30.5,75.3,4线汇聚(涨停豁免向上),涨停蓄势(免放量),3.06,"MA30,MA20,MA250,MA60",320,16.7
002757,南兴股份,55.0,17.7,0.91,0.81,周线中性震荡,低波收口,27.9,66.1,4线汇聚(涨停豁免向上),涨停蓄势(免放量),2.91,"MA30,MA20,MA10,MA5",320,16.7
002903,宇环数控,55.0,30.76,-0.03,1.1,周线中性震荡,低波收口,33.8,70.5,5线粘合汇聚,涨停蓄势(免放量),3.39,"MA5,MA20,MA30,MA250,MA60",320,21.7
